"","aesthetic","depop_results","date"
"1","1950s Suburbia",NA,"2023-05-16"
"2","80s Heartthrob",NA,"2023-05-16"
"3","2-Tone",NA,"2023-05-16"
"4","2000s Autumn",NA,"2023-05-16"
"5","2010s Internet",NA,"2023-05-16"
"6","2014-era tumblr",NA,"2023-05-16"
"7","2014 Girly Tumblr",NA,"2023-05-16"
"8","2020 Alt",NA,"2023-05-16"
"9","2K Animecore",NA,"2023-05-16"
"10","2K1",NA,"2023-05-16"
"11","2K7",NA,"2023-05-16"
"12","80s Ballroom",NA,"2023-05-16"
"13","Abstract Tech",NA,"2023-05-16"
"14","Acid Pixie",NA,"2023-05-16"
"15","Acidwave",NA,"2023-05-16"
"16","Acubi",NA,"2023-05-16"
"17","Adventurecore",NA,"2023-05-16"
"18","Adventure Pulp",NA,"2023-05-16"
"19","Aetherpunk",NA,"2023-05-16"
"20","Afrofuturism",NA,"2023-05-16"
"21","Afro-Victorian",NA,"2023-05-16"
"22","After Hours",NA,"2023-05-16"
"23","Agropeople",NA,"2023-05-16"
"24","Ah Beng",NA,"2023-05-16"
"25","Alien",NA,"2023-05-16"
"26","Alternative",NA,"2023-05-16"
"27","Americana",NA,"2023-05-16"
"28","American Pioneers",NA,"2023-05-16"
"29","American Revolution",NA,"2023-05-16"
"30","American Thanksgiving",NA,"2023-05-16"
"31","American Tourist Traps",NA,"2023-05-16"
"32","Analog Horror",NA,"2023-05-16"
"33","Ancient Egypt",NA,"2023-05-16"
"34","Androgynous",NA,"2023-05-16"
"35","Angelcore",NA,"2023-05-16"
"36","Anglocore",NA,"2023-05-16"
"37","Anglo Gothic",NA,"2023-05-16"
"38","Angura",NA,"2023-05-16"
"39","Animecore",NA,"2023-05-16"
"40","Anoncore",NA,"2023-05-16"
"41","Anti-Fashion",NA,"2023-05-16"
"42","Antique Grunge",NA,"2023-05-16"
"43","Arcade",NA,"2023-05-16"
"44","Arcadecore",NA,"2023-05-16"
"45","Art Academia",NA,"2023-05-16"
"46","Artcore",NA,"2023-05-16"
"47","Art Deco",NA,"2023-05-16"
"48","Art Hoe",NA,"2023-05-16"
"49","Art Nouveau",NA,"2023-05-16"
"50","Artificial Nature",NA,"2023-05-16"
"51","Arts and Crafts Movement",NA,"2023-05-16"
"52","Asian Baby Girl",NA,"2023-05-16"
"53","Athlete",NA,"2023-05-16"
"54","Atompunk",NA,"2023-05-16"
"55","Auroracore",NA,"2023-05-16"
"56","Australiana",NA,"2023-05-16"
"57","Australian Outback",NA,"2023-05-16"
"58","Autumn",NA,"2023-05-16"
"59","Autumn Academia",NA,"2023-05-16"
"60","Avant Apocalypse",NA,"2023-05-16"
"61","Avant-garde",NA,"2023-05-16"
"62","Babycore",NA,"2023-05-16"
"63","Babygirl",NA,"2023-05-16"
"64","Back-to-School",NA,"2023-05-16"
"65","Baddie",NA,"2023-05-16"
"66","Ballet Academia",NA,"2023-05-16"
"67","Balletcore",NA,"2023-05-16"
"68","Baltic Violence Tumblr",NA,"2023-05-16"
"69","Barbiecore",NA,"2023-05-16"
"70","Bardcore",NA,"2023-05-16"
"71","Baroque",NA,"2023-05-16"
"72","Bastardcore",NA,"2023-05-16"
"73","Bauhaus",NA,"2023-05-16"
"74","BDSM",NA,"2023-05-16"
"75","Beach Bunny",NA,"2023-05-16"
"76","Beach Day",NA,"2023-05-16"
"77","Beach Girl",NA,"2023-05-16"
"78","Beatnik",NA,"2023-05-16"
"79","Biker",NA,"2023-05-16"
"80","Bimbocore",NA,"2023-05-16"
"81","Biopunk",NA,"2023-05-16"
"82","Bizarro Fiction",NA,"2023-05-16"
"83","Black Metal",NA,"2023-05-16"
"84","Blokecore",NA,"2023-05-16"
"85","Blokette",NA,"2023-05-16"
"86","Bloomcore",NA,"2023-05-16"
"87","Blue Night",NA,"2023-05-16"
"88","Bodikon",NA,"2023-05-16"
"89","Bohemian",NA,"2023-05-16"
"90","Bombacore",NA,"2023-05-16"
"91","Bookstore Girl",NA,"2023-05-16"
"92","Bosozoku",NA,"2023-05-16"
"93","Boujee",NA,"2023-05-16"
"94","Breakcore",NA,"2023-05-16"
"95","Brazilian Pop Bar",NA,"2023-05-16"
"96","Britpop",NA,"2023-05-16"
"97","Bro",NA,"2023-05-16"
"98","Bro Hoe",NA,"2023-05-16"
"99","Bronzepunk",NA,"2023-05-16"
"100","Bubble Bujo",NA,"2023-05-16"
"101","Bubble Goth",NA,"2023-05-16"
"102","Bubblegum Bitch",NA,"2023-05-16"
"103","Bubblegum Witch",NA,"2023-05-16"
"104","Busukawaii",NA,"2023-05-16"
"105","Cabincore",NA,"2023-05-16"
"106","Cagole",NA,"2023-05-16"
"107","Camp",NA,"2023-05-16"
"108","Campcore",NA,"2023-05-16"
"109","Carnivalcore",NA,"2023-05-16"
"110","Cartelcore",NA,"2023-05-16"
"111","Cartooncore",NA,"2023-05-16"
"112","Casino",NA,"2023-05-16"
"113","Cassette Futurism",NA,"2023-05-16"
"114","Celtic",NA,"2023-05-16"
"115","Changelingcore",NA,"2023-05-16"
"116","Chaotic Academia",NA,"2023-05-16"
"117","Chav",NA,"2023-05-16"
"118","Cheiron Crush",NA,"2023-05-16"
"119","Cherry Emoji Twitter",NA,"2023-05-16"
"120","Chic Modernist",NA,"2023-05-16"
"121","Cholo",NA,"2023-05-16"
"122","Chonis",NA,"2023-05-16"
"123","Christcore",NA,"2023-05-16"
"124","Christian Girl Autumn",NA,"2023-05-16"
"125","Christmas",NA,"2023-05-16"
"126","Chromecore",NA,"2023-05-16"
"127","Chunyu",NA,"2023-05-16"
"128","City Pop",NA,"2023-05-16"
"129","Classic Academia",NA,"2023-05-16"
"130","Classicism",NA,"2023-05-16"
"131","Classic Lolita",NA,"2023-05-16"
"132","Cleancore",NA,"2023-05-16"
"133","Clockpunk",NA,"2023-05-16"
"134","Clowncore",NA,"2023-05-16"
"135","Club",NA,"2023-05-16"
"136","Club Kids",NA,"2023-05-16"
"137","Cluttercore",NA,"2023-05-16"
"138","Coastal Grandmother",NA,"2023-05-16"
"139","Coffee House/Cafe",NA,"2023-05-16"
"140","Coffinwood",NA,"2023-05-16"
"141","Comfy/Cozy",NA,"2023-05-16"
"142","Color Pop",NA,"2023-05-16"
"143","Common White Girl",NA,"2023-05-16"
"144","Concore",NA,"2023-05-16"
"145","Constructivism",NA,"2023-05-16"
"146","Corporate",NA,"2023-05-16"
"147","Corporate Memphis",NA,"2023-05-16"
"148","Corporate Punk",NA,"2023-05-16"
"149","Cottagecore",NA,"2023-05-16"
"150","Cottagegore",NA,"2023-05-16"
"151","Coquette",NA,"2023-05-16"
"152","Coquette Academia",NA,"2023-05-16"
"153","Country",NA,"2023-05-16"
"154","Cozy Childhood Hideaway",NA,"2023-05-16"
"155","C-Pop",NA,"2023-05-16"
"156","Crackhead",NA,"2023-05-16"
"157","Craftcore",NA,"2023-05-16"
"158","Cripplepunk",NA,"2023-05-16"
"159","Crowcore",NA,"2023-05-16"
"160","Crustpunk",NA,"2023-05-16"
"161","Cryptid Academia",NA,"2023-05-16"
"162","Cryptidcore",NA,"2023-05-16"
"163","Cuddle Party",NA,"2023-05-16"
"164","Cultcore",NA,"2023-05-16"
"165","Cult Party Kei",NA,"2023-05-16"
"166","Cutecore",NA,"2023-05-16"
"167","Cyberdelic",NA,"2023-05-16"
"168","Cyber Fairy Grunge",NA,"2023-05-16"
"169","Cyberghetto",NA,"2023-05-16"
"170","Cybergoth",NA,"2023-05-16"
"171","Cybergrunge",NA,"2023-05-16"
"172","CyberneticPunk",NA,"2023-05-16"
"173","Cyberparadism",NA,"2023-05-16"
"174","Cyberpop",NA,"2023-05-16"
"175","Cyberprep",NA,"2023-05-16"
"176","Cyberpunk",NA,"2023-05-16"
"177","Cyberspace Webrooms",NA,"2023-05-16"
"178","Cybervillain",NA,"2023-05-16"
"179","Cyber Stylin’",NA,"2023-05-16"
"180","Danish Pastel",NA,"2023-05-16"
"181","Dank Meme Voyage",NA,"2023-05-16"
"182","Dark Academia",NA,"2023-05-16"
"183","Darkcore",NA,"2023-05-16"
"184","DarkErrorcore",NA,"2023-05-16"
"185","Darkest Academia",NA,"2023-05-16"
"186","Dark Fantasy",NA,"2023-05-16"
"187","Dark Gatsby",NA,"2023-05-16"
"188","Dark Naturalism",NA,"2023-05-16"
"189","Dark Nautical",NA,"2023-05-16"
"190","Dark Nymphet",NA,"2023-05-16"
"191","Dark Paradise",NA,"2023-05-16"
"192","Dark Y2K",NA,"2023-05-16"
"193","Daydreampunk",NA,"2023-05-16"
"194","Dazecore",NA,"2023-05-16"
"195","Deathcore",NA,"2023-05-16"
"196","Deathrock",NA,"2023-05-16"
"197","Decopunk",NA,"2023-05-16"
"198","Decora",NA,"2023-05-16"
"199","Delicate Sweet",NA,"2023-05-16"
"200","Desertwave",NA,"2023-05-16"
"201","Desi Romantic Academia",NA,"2023-05-16"
"202","De Stijl",NA,"2023-05-16"
"203","Dethereal",NA,"2023-05-16"
"204","Devilcore",NA,"2023-05-16"
"205","Dieselpunk",NA,"2023-05-16"
"206","Digital Horror",NA,"2023-05-16"
"207","Diner",NA,"2023-05-16"
"208","Dionysism",NA,"2023-05-16"
"209","Disco",NA,"2023-05-16"
"210","Dokukawaii",NA,"2023-05-16"
"211","Dollar Store Vernacular",NA,"2023-05-16"
"212","Dollette",NA,"2023-05-16"
"213","Dolly Kei",NA,"2023-05-16"
"214","Doodlecore",NA,"2023-05-16"
"215","DORFic",NA,"2023-05-16"
"216","Downtown Girl",NA,"2023-05-16"
"217","Dracopunk",NA,"2023-05-16"
"218","Dragoncore",NA,"2023-05-16"
"219","Drain",NA,"2023-05-16"
"220","Dreamcore",NA,"2023-05-16"
"221","Dream Punk",NA,"2023-05-16"
"222","Dreamy",NA,"2023-05-16"
"223","Driftcore",NA,"2023-05-16"
"224","Drugcore",NA,"2023-05-16"
"225","Dual Kawaii",NA,"2023-05-16"
"226","Dullcore",NA,"2023-05-16"
"227","Dungeon Synth",NA,"2023-05-16"
"228","Dutch Golden Age",NA,"2023-05-16"
"229","Earthcore",NA,"2023-05-16"
"230","E-Boy",NA,"2023-05-16"
"231","E-Girl",NA,"2023-05-16"
"232","ElectroPop 08",NA,"2023-05-16"
"233","Electro Swing",NA,"2023-05-16"
"234","Elizabethan England",NA,"2023-05-16"
"235","Emo",NA,"2023-05-16"
"236","English Major",NA,"2023-05-16"
"237","Equestrian",NA,"2023-05-16"
"238","Erokawa",NA,"2023-05-16"
"239","Eshay",NA,"2023-05-16"
"240","Ethereal",NA,"2023-05-16"
"241","Europunk",NA,"2023-05-16"
"242","EXEcore",NA,"2023-05-16"
"243","Expressionism",NA,"2023-05-16"
"244","Fairy Academia",NA,"2023-05-16"
"245","Fairycore",NA,"2023-05-16"
"246","Fairy Grunge",NA,"2023-05-16"
"247","Fairy Kei",NA,"2023-05-16"
"248","Fairy Tale",NA,"2023-05-16"
"249","Fanfare",NA,"2023-05-16"
"250","Fantasy",NA,"2023-05-16"
"251","Fantasy Astronomy",NA,"2023-05-16"
"252","FantasY2K",NA,"2023-05-16"
"253","Farmers Daughter",NA,"2023-05-16"
"254","Fashwave",NA,"2023-05-16"
"255","Fauvism",NA,"2023-05-16"
"256","Feísmo",NA,"2023-05-16"
"257","Femboy",NA,"2023-05-16"
"258","Femcel Weeaboo",NA,"2023-05-16"
"259","Femme Fatale",NA,"2023-05-16"
"260","Feralcore",NA,"2023-05-16"
"261","Fieldcore",NA,"2023-05-16"
"262","Film Noir",NA,"2023-05-16"
"263","Flapper",NA,"2023-05-16"
"264","Flat Design",NA,"2023-05-16"
"265","Folk Punk",NA,"2023-05-16"
"266","Foodie",NA,"2023-05-16"
"267","Forestpunk",NA,"2023-05-16"
"268","French Girl",NA,"2023-05-16"
"269","French Girly",NA,"2023-05-16"
"270","Frogcore",NA,"2023-05-16"
"271","Frutiger Aero",NA,"2023-05-16"
"272","Frutiger Eco",NA,"2023-05-16"
"273","Frutiger Metro",NA,"2023-05-16"
"274","Funky Seasons",NA,"2023-05-16"
"275","Furry",NA,"2023-05-16"
"276","Future Funk",NA,"2023-05-16"
"277","Futurism",NA,"2023-05-16"
"278","Gadgetpunk",NA,"2023-05-16"
"279","Game Night",NA,"2023-05-16"
"280","Gamercore",NA,"2023-05-16"
"281","Gamine",NA,"2023-05-16"
"282","Gangstæxtemism",NA,"2023-05-16"
"283","Gangstas with Waifus",NA,"2023-05-16"
"284","Gardencore",NA,"2023-05-16"
"285","Geek",NA,"2023-05-16"
"286","Gen X Soft Club",NA,"2023-05-16"
"287","Ghostcore",NA,"2023-05-16"
"288","Girl-Next-Door",NA,"2023-05-16"
"289","Glam Girl",NA,"2023-05-16"
